traceKey,width,kind
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_div_remainder__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_div_remainder__w1,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_div_remainder__w2,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_div_state,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_r_uop_br_mask,8,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_r_uop_is_amo,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_r_uop_rob_idx,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_div_r_uop_uses_stq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_ifpu_REG_1_1_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_ifpu_REG_1_1_pdst,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_ifpu_REG_1_1_rob_idx,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_imul_REG_1_2_is_amo,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_imul_REG_1_2_rob_idx,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_csr_exe_unit_imul_REG_1_2_uses_stq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_dec_brmask_logic_branch_mask,8,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_dec_finished_mask,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_REG,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_REG_1_bits_addr,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_REG_1_valid,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_0_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_1_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_2_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_3_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_4_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_5_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_6_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_p1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_p2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_p3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_ppred,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_slot_uop__v2_bank_0_0,62,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_slot_uop__v2_bank_2_0,15,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fp_issue_unit_slots_7_state,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_uops__v2_bank_1_0,56,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_valids__v2_bank_0_0,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_value,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue$$inst_value_1,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_maybe_full,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_uops__v2_bank_1_0,24,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_valids__v2_bank_0_0,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_value,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_BranchKillableQueue_1_value_1,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_E_E_div,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_cycleNum_A,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_fractA_PA,52,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_fractB_PA,52,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_fractR0_A,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_hiSqrR0_A_sqrt,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isInf_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isInf_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isInf_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNaN_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNaN_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNaN_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isNegRemT_E,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZeroRemT_E,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZero_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZero_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_isZero_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_majorExc_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_nextMulAdd9A_A,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_nextMulAdd9B_A,9,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_partNegSigma0_A,21,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_roundingMode_PA,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sExp_PA,13,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sigT_E,54,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sigXN_C,58,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sign_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sqrtOp_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sqrtOp_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_sqrtOp_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_valid_PA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_valid_PB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_ds_divSqrtRecF64ToRaw_valid_PC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_reg_a_s1,54,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_reg_b_s1,54,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_reg_result_s3__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_reg_result_s3__w1,41,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_divsqrt_mul_val_s1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_buffer_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_uop_br_mask,8,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_uop_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_uop_rob_idx,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fdivsqrt_r_out_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_REG_1_3_fu_code,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_REG__3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isInfA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isInfB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isInfC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isNaNAOrB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isNaNC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_roundRawFNToRecFN_io_in_b_isZero,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_roundRawFNToRecFN_io_in_b_sExp,13,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_roundRawFNToRecFN_io_in_b_sig,56,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_roundRawFNToRecFN_io_in_b_sign,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_dfma_fma_roundRawFNToRecFN_io_invalidExc_b,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpiu_outPipe_bits_toint,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_io_out_b_data__w0,64,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_fpmu_io_out_b_data__w1,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_CDom_CAlignDist,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_CIsDominant,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_bit0AlignedSigC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_doSubMags,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_highAlignedSigC,26,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isInfA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isInfB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isInfC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isNaNAOrB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isNaNC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isSigNaNAny,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isZeroA,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isZeroB,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_isZeroC,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_sExpSum,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_fromPreMul_b_signProd,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fpiu_unit_fpu_fpu_sfma_fma_mulAddRecFNToRaw_postMul_io_mulAddResult_b,49,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregfile_read_addrs_0,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregfile_read_addrs_1,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregfile_read_addrs_2,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_REG_1_br_mask,8,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_REG_2,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_REG_3,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_REG_4,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_fu_code,10,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_is_amo,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_pdst,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_rob_idx,5,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_stq_idx,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_uopc,7,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_uops_0_uses_stq,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_pipeline_fregister_read_exe_reg_valids_0,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_br_tag,3,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_dst_rtype,2,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_is_br,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_is_jalr,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_is_sfb,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_ldst_val,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_prs1,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_prs2,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_prs3,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_REG_1_stale_pdst,6,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_REG,1,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_1,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_2,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_3,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_4,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_5,48,reg
ldut_tile_prci_domain_tile_reset_domain_boom_tile_core_fp_rename_stage_freelist_br_alloc_lists_6,48,reg
